id;price_x;product;quantitytoorder2p;region;skucode;skuname;ahsearch;url;title;category;price_y;size;size_type;size_nr;price_100(g/l)_p1st;ahid
121878664934773381;0.21;classic-box;1;NL;SPI-11-24681-4;Pittenmix (20g);pittenmix;https://www.ah.nl/producten/product/wi170090/ah-salade-pittenmix;AH Salade pittenmix;Soepen, conserven, sauzen, smaakmakers/Pittenmix;1.05;40 g;g;40.0;2.63;wi170090
121878664934773382;0.24;classic-box;0;NL;SPI-11-24683-4;Pittenmix (30g);pittenmix;https://www.ah.nl/producten/product/wi437171/ah-verrijker-rozijn-walnoot-en-hazelnoot;AH Verrijker rozijn-walnoot en hazelnoot;Ontbijtgranen, broodbeleg, tussendoor/Fruit en pittenmix;3.99;360 g;g;360.0;1.11;wi437171
121878664934773382;0.24;classic-box;0;NL;SPI-11-24683-4;Pittenmix (30g);pittenmix;https://www.ah.nl/producten/product/wi437113/ah-verrijker-goji-moerbei-en-pitten;AH Verrijker goji-moerbei en pitten;Ontbijtgranen, broodbeleg, tussendoor/Fruit en pittenmix;3.99;320 g;g;320.0;1.25;wi437113
121878664934773382;0.24;classic-box;0;NL;SPI-11-24683-4;Pittenmix (30g);pittenmix;https://www.ah.nl/producten/product/wi170091/ah-salade-notenmix;AH Salade notenmix;Soepen, conserven, sauzen, smaakmakers/Pittenmix;1.09;40 g;g;40.0;2.73;wi170091
121878664934773382;0.24;classic-box;0;NL;SPI-11-24683-4;Pittenmix (30g);pittenmix;https://www.ah.nl/producten/product/wi170090/ah-salade-pittenmix;AH Salade pittenmix;Soepen, conserven, sauzen, smaakmakers/Pittenmix;1.05;40 g;g;40.0;2.63;wi170090
121878664934773383;0.27;classic-box;0;NL;SPI-11-24684-4;Pittenmix (40g);pittenmix;https://www.ah.nl/producten/product/wi437171/ah-verrijker-rozijn-walnoot-en-hazelnoot;AH Verrijker rozijn-walnoot en hazelnoot;Ontbijtgranen, broodbeleg, tussendoor/Fruit en pittenmix;3.99;360 g;g;360.0;1.11;wi437171
121878664934773383;0.27;classic-box;0;NL;SPI-11-24684-4;Pittenmix (40g);pittenmix;https://www.ah.nl/producten/product/wi437113/ah-verrijker-goji-moerbei-en-pitten;AH Verrijker goji-moerbei en pitten;Ontbijtgranen, broodbeleg, tussendoor/Fruit en pittenmix;3.99;320 g;g;320.0;1.25;wi437113
121878664934773383;0.27;classic-box;0;NL;SPI-11-24684-4;Pittenmix (40g);pittenmix;https://www.ah.nl/producten/product/wi170091/ah-salade-notenmix;AH Salade notenmix;Soepen, conserven, sauzen, smaakmakers/Pittenmix;1.09;40 g;g;40.0;2.73;wi170091
121878664934773383;0.27;classic-box;0;NL;SPI-11-24684-4;Pittenmix (40g);pittenmix;https://www.ah.nl/producten/product/wi170090/ah-salade-pittenmix;AH Salade pittenmix;Soepen, conserven, sauzen, smaakmakers/Pittenmix;1.05;40 g;g;40.0;2.63;wi170090
121878664934773384;0.25;classic-box;0;NL;DRY-11-17106-1;Basmatirijst (85g);basmatirijst;https://www.ah.nl/producten/product/wi80148/ah-basmati-rijst;AH Basmati rijst;Pasta, rijst, internationale keuken/Basmatirijst;1.45;400 g;g;400.0;0.36;wi80148
121878664934773384;0.25;classic-box;0;NL;DRY-11-17106-1;Basmatirijst (85g);basmatirijst;https://www.ah.nl/producten/product/wi197613/lassie-basmatirijst-extra;Lassie Basmatirijst extra;Pasta, rijst, internationale keuken/Basmatirijst;1.79;400 g;g;400.0;0.45;wi197613
121878664934773384;0.25;classic-box;0;NL;DRY-11-17106-1;Basmatirijst (85g);basmatirijst;https://www.ah.nl/producten/product/wi197585/ah-basic-basmatirijst;AH BASIC Basmatirijst;Pasta, rijst, internationale keuken/Basmatirijst;1.94;1 kg;kg;1.0;0.19;wi197585
121878664934773384;0.25;classic-box;0;NL;DRY-11-17106-1;Basmatirijst (85g);basmatirijst;https://www.ah.nl/producten/product/wi124190/ah-basmati-rijst-voordeel;AH Basmati rijst voordeel;Pasta, rijst, internationale keuken/Basmatirijst;2.99;1 kg;kg;1.0;0.3;wi124190
121878664934773385;0.36;classic-box;1;NL;DRY-11-17107-1;Basmatirijst (170g);basmatirijst;https://www.ah.nl/producten/product/wi80148/ah-basmati-rijst;AH Basmati rijst;Pasta, rijst, internationale keuken/Basmatirijst;1.45;400 g;g;400.0;0.36;wi80148
121878664934773385;0.36;classic-box;1;NL;DRY-11-17107-1;Basmatirijst (170g);basmatirijst;https://www.ah.nl/producten/product/wi197613/lassie-basmatirijst-extra;Lassie Basmatirijst extra;Pasta, rijst, internationale keuken/Basmatirijst;1.79;400 g;g;400.0;0.45;wi197613
121878664934773385;0.36;classic-box;1;NL;DRY-11-17107-1;Basmatirijst (170g);basmatirijst;https://www.ah.nl/producten/product/wi197585/ah-basic-basmatirijst;AH BASIC Basmatirijst;Pasta, rijst, internationale keuken/Basmatirijst;1.94;1 kg;kg;1.0;0.19;wi197585
121878664934773385;0.36;classic-box;1;NL;DRY-11-17107-1;Basmatirijst (170g);basmatirijst;https://www.ah.nl/producten/product/wi124190/ah-basmati-rijst-voordeel;AH Basmati rijst voordeel;Pasta, rijst, internationale keuken/Basmatirijst;2.99;1 kg;kg;1.0;0.3;wi124190
121878664934773386;0.47;classic-box;0;NL;DRY-11-17108-1;Basmatirijst (250g);basmatirijst;https://www.ah.nl/producten/product/wi80148/ah-basmati-rijst;AH Basmati rijst;Pasta, rijst, internationale keuken/Basmatirijst;1.45;400 g;g;400.0;0.36;wi80148
121878664934773386;0.47;classic-box;0;NL;DRY-11-17108-1;Basmatirijst (250g);basmatirijst;https://www.ah.nl/producten/product/wi197613/lassie-basmatirijst-extra;Lassie Basmatirijst extra;Pasta, rijst, internationale keuken/Basmatirijst;1.79;400 g;g;400.0;0.45;wi197613
121878664934773386;0.47;classic-box;0;NL;DRY-11-17108-1;Basmatirijst (250g);basmatirijst;https://www.ah.nl/producten/product/wi197585/ah-basic-basmatirijst;AH BASIC Basmatirijst;Pasta, rijst, internationale keuken/Basmatirijst;1.94;1 kg;kg;1.0;0.19;wi197585
121878664934773386;0.47;classic-box;0;NL;DRY-11-17108-1;Basmatirijst (250g);basmatirijst;https://www.ah.nl/producten/product/wi124190/ah-basmati-rijst-voordeel;AH Basmati rijst voordeel;Pasta, rijst, internationale keuken/Basmatirijst;2.99;1 kg;kg;1.0;0.3;wi124190
121878664934773387;0.59;classic-box;0;NL;DRY-11-17109-1;Basmatirijst (335g);basmatirijst;https://www.ah.nl/producten/product/wi80148/ah-basmati-rijst;AH Basmati rijst;Pasta, rijst, internationale keuken/Basmatirijst;1.45;400 g;g;400.0;0.36;wi80148
121878664934773387;0.59;classic-box;0;NL;DRY-11-17109-1;Basmatirijst (335g);basmatirijst;https://www.ah.nl/producten/product/wi197613/lassie-basmatirijst-extra;Lassie Basmatirijst extra;Pasta, rijst, internationale keuken/Basmatirijst;1.79;400 g;g;400.0;0.45;wi197613
121878664934773387;0.59;classic-box;0;NL;DRY-11-17109-1;Basmatirijst (335g);basmatirijst;https://www.ah.nl/producten/product/wi197585/ah-basic-basmatirijst;AH BASIC Basmatirijst;Pasta, rijst, internationale keuken/Basmatirijst;1.94;1 kg;kg;1.0;0.19;wi197585
121878664934773387;0.59;classic-box;0;NL;DRY-11-17109-1;Basmatirijst (335g);basmatirijst;https://www.ah.nl/producten/product/wi124190/ah-basmati-rijst-voordeel;AH Basmati rijst voordeel;Pasta, rijst, internationale keuken/Basmatirijst;2.99;1 kg;kg;1.0;0.3;wi124190
121878664934773388;0.45;classic-box;0;NL;DAI-11-14027-4;Yoghurt-tahinsaus (50g);yoghurt-tahinsaus;;;;;;;;;
121878664934773389;0.59;classic-box;1;NL;DAI-11-14028-4;Yoghurt-tahinsaus (100g);yoghurt-tahinsaus;;;;;;;;;
121878664934773390;0.69;classic-box;0;NL;DAI-11-14029-4;Yoghurt-tahinsaus (150g);yoghurt-tahinsaus;;;;;;;;;
121878664934773391;0.79;classic-box;0;NL;DAI-11-14030-4;Yoghurt-tahinsaus (200g);yoghurt-tahinsaus;;;;;;;;;
121878664934773392;1.05;classic-box;0;NL;PHF-10-48560-4;Pastinaak (225 - 400g);pastinaak;https://www.ah.nl/producten/product/wi452242/ah-biologisch-speltpasta-venkel-wortel-pastinaak-6m02;AH Biologisch Speltpasta venkel wortel pastinaak 6m02;Drogisterij, baby/Vanaf 6 mnd (baby maaltijden);0.89;200 g;g;200.0;0.45;wi452242
121878664934773392;1.05;classic-box;0;NL;PHF-10-48560-4;Pastinaak (225 - 400g);pastinaak;https://www.ah.nl/producten/product/wi203003/ah-biologisch-pastinaak;AH Biologisch Pastinaak;Aardappel, groente, fruit/Pastinaak;1.59;400 g;g;400.0;0.4;wi203003
121878664934773392;1.05;classic-box;0;NL;PHF-10-48560-4;Pastinaak (225 - 400g);pastinaak;https://www.ah.nl/producten/product/wi451229/ah-biologisch-spinazie-en-pastinaak-met-kip-6m04;AH Biologisch Spinazie en pastinaak met kip 6m04;Drogisterij, baby/Vanaf 6 mnd (baby maaltijden);0.85;190 g;g;190.0;0.45;wi451229
121878664934773392;1.05;classic-box;0;NL;PHF-10-48560-4;Pastinaak (225 - 400g);pastinaak;https://www.ah.nl/producten/product/wi459392/ah-biologisch-pastinaak-4m51-multipack;AH Biologisch Pastinaak 4m51 multipack;Drogisterij, baby/Vanaf 4 mnd (baby maaltijden);2.43;750 g;g;750.0;0.32;wi459392
121878664934773393;1.38;classic-box;1;NL;PHF-10-48561-4;Pastinaak (400 - 700g);pastinaak;https://www.ah.nl/producten/product/wi452242/ah-biologisch-speltpasta-venkel-wortel-pastinaak-6m02;AH Biologisch Speltpasta venkel wortel pastinaak 6m02;Drogisterij, baby/Vanaf 6 mnd (baby maaltijden);0.89;200 g;g;200.0;0.45;wi452242
121878664934773393;1.38;classic-box;1;NL;PHF-10-48561-4;Pastinaak (400 - 700g);pastinaak;https://www.ah.nl/producten/product/wi203003/ah-biologisch-pastinaak;AH Biologisch Pastinaak;Aardappel, groente, fruit/Pastinaak;1.59;400 g;g;400.0;0.4;wi203003
121878664934773393;1.38;classic-box;1;NL;PHF-10-48561-4;Pastinaak (400 - 700g);pastinaak;https://www.ah.nl/producten/product/wi451229/ah-biologisch-spinazie-en-pastinaak-met-kip-6m04;AH Biologisch Spinazie en pastinaak met kip 6m04;Drogisterij, baby/Vanaf 6 mnd (baby maaltijden);0.85;190 g;g;190.0;0.45;wi451229
121878664934773393;1.38;classic-box;1;NL;PHF-10-48561-4;Pastinaak (400 - 700g);pastinaak;https://www.ah.nl/producten/product/wi459392/ah-biologisch-pastinaak-4m51-multipack;AH Biologisch Pastinaak 4m51 multipack;Drogisterij, baby/Vanaf 4 mnd (baby maaltijden);2.43;750 g;g;750.0;0.32;wi459392
121878664934773394;0.15;classic-box;1;NL;PHF-11-16300-4;Kruimige aardappelen (100g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi208767/celavita-oma-s-kruimige-aardappelen-voordeel;CêlaVíta Oma's kruimige aardappelen voordeel;Aardappel, groente, fruit/Stamppot aardappelen;2.15;900 g;g;900.0;0.24;wi208767
121878664934773394;0.15;classic-box;1;NL;PHF-11-16300-4;Kruimige aardappelen (100g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi111388/ah-kilo-tje-iets-kruimige-aardappelen;AH Kilo'tje iets kruimige aardappelen;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;2.15;1 kg;kg;1.0;0.21;wi111388
121878664934773394;0.15;classic-box;1;NL;PHF-11-16300-4;Kruimige aardappelen (100g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi127728/ah-aardappelen-iets-kruimig-voordeel;AH Aardappelen iets kruimig voordeel;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;5.99;5 kg;kg;5.0;0.12;wi127728
121878664934773394;0.15;classic-box;1;NL;PHF-11-16300-4;Kruimige aardappelen (100g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi96049/ah-iets-kruimige-aardappelen;AH Iets kruimige aardappelen;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;4.49;3 kg;kg;3.0;0.15;wi96049
121878664934773395;0.17;classic-box;0;NL;PHF-11-16301-4;Kruimige aardappelen (150g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi208767/celavita-oma-s-kruimige-aardappelen-voordeel;CêlaVíta Oma's kruimige aardappelen voordeel;Aardappel, groente, fruit/Stamppot aardappelen;2.15;900 g;g;900.0;0.24;wi208767
121878664934773395;0.17;classic-box;0;NL;PHF-11-16301-4;Kruimige aardappelen (150g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi111388/ah-kilo-tje-iets-kruimige-aardappelen;AH Kilo'tje iets kruimige aardappelen;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;2.15;1 kg;kg;1.0;0.21;wi111388
121878664934773395;0.17;classic-box;0;NL;PHF-11-16301-4;Kruimige aardappelen (150g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi127728/ah-aardappelen-iets-kruimig-voordeel;AH Aardappelen iets kruimig voordeel;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;5.99;5 kg;kg;5.0;0.12;wi127728
121878664934773395;0.17;classic-box;0;NL;PHF-11-16301-4;Kruimige aardappelen (150g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi96049/ah-iets-kruimige-aardappelen;AH Iets kruimige aardappelen;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;4.49;3 kg;kg;3.0;0.15;wi96049
121878664934773396;0.18;classic-box;0;NL;PHF-11-16302-4;Kruimige aardappelen (200g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi208767/celavita-oma-s-kruimige-aardappelen-voordeel;CêlaVíta Oma's kruimige aardappelen voordeel;Aardappel, groente, fruit/Stamppot aardappelen;2.15;900 g;g;900.0;0.24;wi208767
121878664934773396;0.18;classic-box;0;NL;PHF-11-16302-4;Kruimige aardappelen (200g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi111388/ah-kilo-tje-iets-kruimige-aardappelen;AH Kilo'tje iets kruimige aardappelen;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;2.15;1 kg;kg;1.0;0.21;wi111388
121878664934773396;0.18;classic-box;0;NL;PHF-11-16302-4;Kruimige aardappelen (200g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi127728/ah-aardappelen-iets-kruimig-voordeel;AH Aardappelen iets kruimig voordeel;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;5.99;5 kg;kg;5.0;0.12;wi127728
121878664934773396;0.18;classic-box;0;NL;PHF-11-16302-4;Kruimige aardappelen (200g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi96049/ah-iets-kruimige-aardappelen;AH Iets kruimige aardappelen;Aardappel, groente, fruit/Aardappel iets kruimig - met schil;4.49;3 kg;kg;3.0;0.15;wi96049
121878664934773399;0.10;classic-box;1;NL;PHF-10-16919-4;Paarse peen;paarse%20peen;;;;;;;;;
121878664934773400;0.27;classic-box;1;NL;PHF-11-45574-4;Citroentijm (10g);citroentijm;;;;;;;;;
121878664934773401;0.11;classic-box;2;NL;PHF-10-16235-4;Conference peer;conference%20peer;https://www.ah.nl/producten/product/wi96398/ah-conference-handperen;AH Conference handperen;Aardappel, groente, fruit/Peren zoet en aromatisch;2.09;4 stuks;st;4.0;0.52;wi96398
121878664934773401;0.11;classic-box;2;NL;PHF-10-16235-4;Conference peer;conference%20peer;https://www.ah.nl/producten/product/wi115513/ah-conference-handperen;AH Conference handperen;Aardappel, groente, fruit/Peren zoet en aromatisch;;;;;;
121878664934773401;0.11;classic-box;2;NL;PHF-10-16235-4;Conference peer;conference%20peer;https://www.ah.nl/producten/product/wi383655/ah-conference-peren;AH Conference peren;Aardappel, groente, fruit/Peren zoet en aromatisch;1.79;1 kg;kg;1.0;0.18;wi383655
121878664934773402;1.67;classic-box;0;NL;PTN-11-10567-4;Varkenssaucijs (3x 120g);varkenssaucijs;;;;;;;;;
121878664934773403;2.23;classic-box;0;NL;PTN-11-10568-4;Varkenssaucijs (4x 120g);varkenssaucijs;;;;;;;;;
121878664934773404;0.56;classic-box;0;NL;PTN-11-10565-4;Varkenssaucijs (1x 120g);varkenssaucijs;;;;;;;;;
121878664934773405;1.11;classic-box;1;NL;PTN-11-10566-4;Varkenssaucijs (2x 120g);varkenssaucijs;;;;;;;;;
121878664934773407;0.20;classic-box;0;NL;DRY-11-48266-1;Witte langgraanrijst (85g);witte%20langgraanrijst;;;;;;;;;
121878664934773408;0.26;classic-box;1;NL;DRY-11-48267-1;Witte langgraanrijst (170g);witte%20langgraanrijst;;;;;;;;;
121878664934773409;0.32;classic-box;0;NL;DRY-11-48268-1;Witte langgraanrijst (250g);witte%20langgraanrijst;;;;;;;;;
121878664934773410;0.38;classic-box;0;NL;DRY-11-48269-1;Witte langgraanrijst (335g);witte%20langgraanrijst;;;;;;;;;
121878664934773411;0.68;classic-box;0;NL;PHF-11-41248-4;Oosterse groentemix (prei, peen, rode paprika, witte kool en Chinese kool) (200g);oosterse%20groentemix;https://www.ah.nl/producten/product/wi365481/ah-verse-gegrilde-groentemix;AH Verse gegrilde groentemix;Aardappel, groente, fruit/Groentemix (vers);3.19;250 g;g;250.0;1.28;wi365481
121878664934773412;0.84;classic-box;1;NL;PHF-11-41249-4;Oosterse groentemix (prei, peen, rode paprika, witte kool en Chinese kool) (400g);oosterse%20groentemix;https://www.ah.nl/producten/product/wi365481/ah-verse-gegrilde-groentemix;AH Verse gegrilde groentemix;Aardappel, groente, fruit/Groentemix (vers);3.19;250 g;g;250.0;1.28;wi365481
121878664934773413;1.19;classic-box;0;NL;PHF-11-41250-4;Oosterse groentemix (prei, peen, rode paprika, witte kool en Chinese kool) (600g);oosterse%20groentemix;https://www.ah.nl/producten/product/wi365481/ah-verse-gegrilde-groentemix;AH Verse gegrilde groentemix;Aardappel, groente, fruit/Groentemix (vers);3.19;250 g;g;250.0;1.28;wi365481
121878664934773414;1.50;classic-box;0;NL;PHF-11-41251-4;Oosterse groentemix (prei, peen, rode paprika, witte kool en Chinese kool) (800g);oosterse%20groentemix;https://www.ah.nl/producten/product/wi365481/ah-verse-gegrilde-groentemix;AH Verse gegrilde groentemix;Aardappel, groente, fruit/Groentemix (vers);3.19;250 g;g;250.0;1.28;wi365481
121878664934773415;0.10;classic-box;1;NL;PHF-10-16891-4;Limoen;limoen;https://www.ah.nl/producten/product/wi443462/ah-biologisch-limoen;AH Biologisch Limoen;Aardappel, groente, fruit/Verse limoenen;1.79;3 stuks;st;3.0;0.6;wi443462
121878664934773415;0.10;classic-box;1;NL;PHF-10-16891-4;Limoen;limoen;https://www.ah.nl/producten/product/wi231211/ah-limoen;AH Limoen;Aardappel, groente, fruit/Verse limoenen;0.69;per stuk;st;1;0.69;
121878664934773415;0.10;classic-box;1;NL;PHF-10-16891-4;Limoen;limoen;https://www.ah.nl/producten/product/wi61760/optimel-drinkyoghurt-limoen;Optimel Drinkyoghurt limoen;Zuivel, eieren/Yoghurtdranken (pakken);1.29;1 l;l;1.0;0.13;wi61760
121878664934773415;0.10;classic-box;1;NL;PHF-10-16891-4;Limoen;limoen;https://www.ah.nl/producten/product/wi438832/ah-limoenen;AH Limoenen;Aardappel, groente, fruit/Verse limoenen;1.49;3 stuks;st;3.0;0.5;wi438832
121878664934773416;0.29;classic-box;1;NL;PHF-10-16003-4;Bosui (6st);bosui;https://www.ah.nl/producten/product/wi46236/ah-bosuitjes;AH Bosuitjes;Aardappel, groente, fruit/Bosuien;0.99;3 stuks;st;3.0;0.33;wi46236
121878664934773416;0.29;classic-box;1;NL;PHF-10-16003-4;Bosui (6st);bosui;https://www.ah.nl/producten/product/wi169813/ah-salade-ui;AH Salade ui;Aardappel, groente, fruit/Bosuien;0.69;per bosje;;;;
121878664934773418;0.05;classic-box;1;NL;SPI-10-45392-4;Gemalen koriander (3g);gemalen%20koriander;https://www.ah.nl/producten/product/wi415009/verstegen-strooier-koriander-gemalen;Verstegen Strooier koriander gemalen;Soepen, conserven, sauzen, smaakmakers/Koriander kruiden;2.29;33 g;g;33.0;6.94;wi415009
121878664934773418;0.05;classic-box;1;NL;SPI-10-45392-4;Gemalen koriander (3g);gemalen%20koriander;https://www.ah.nl/producten/product/wi38396/conimex-kruiden-ketoembar;Conimex Kruiden ketoembar;Soepen, conserven, sauzen, smaakmakers/Ketoembar;0.89;20 g;g;20.0;4.45;wi38396
121878664934773419;0.05;classic-box;1;NL;SPI-10-45394-4;Gemalen kurkuma (3g);gemalen%20kurkuma;;;;;;;;;
121878664934773420;0.70;classic-box;0;NL;PTN-11-18002-4;Vrije-uitloopei (6st);vrije-uitloopei;https://www.ah.nl/producten/product/wi168502/ah-biologisch-eieren;AH Biologisch Eieren;Zuivel, eieren/Vrije uitloop eieren;3.69;10 stuks;st;10.0;0.37;wi168502
121878664934773420;0.70;classic-box;0;NL;PTN-11-18002-4;Vrije-uitloopei (6st);vrije-uitloopei;https://www.ah.nl/producten/product/wi161001/blije-kip-buitenei-vrije-uitloop;Blije Kip Buitenei vrije uitloop;Zuivel, eieren/Vrije uitloop eieren;2.95;10 stuks;st;10.0;0.3;wi161001
121878664934773420;0.70;classic-box;0;NL;PTN-11-18002-4;Vrije-uitloopei (6st);vrije-uitloopei;https://www.ah.nl/producten/product/wi127231/ah-biologisch-eieren;AH Biologisch Eieren;Zuivel, eieren/Vrije uitloop eieren;2.25;6 stuks;st;6.0;0.38;wi127231
121878664934773420;0.70;classic-box;0;NL;PTN-11-18002-4;Vrije-uitloopei (6st);vrije-uitloopei;https://www.ah.nl/producten/product/wi46882/ah-vrije-uitloop-eierkoeken;AH Vrije uitloop eierkoeken;Snoep, koek, chips/Eierkoeken;0.82;10 stuks;st;10.0;0.08;wi46882
121878664934773421;0.47;classic-box;1;NL;PTN-11-48553-1;Vrije-uitloopei (4st);vrije-uitloopei;https://www.ah.nl/producten/product/wi168502/ah-biologisch-eieren;AH Biologisch Eieren;Zuivel, eieren/Vrije uitloop eieren;3.69;10 stuks;st;10.0;0.37;wi168502
121878664934773421;0.47;classic-box;1;NL;PTN-11-48553-1;Vrije-uitloopei (4st);vrije-uitloopei;https://www.ah.nl/producten/product/wi161001/blije-kip-buitenei-vrije-uitloop;Blije Kip Buitenei vrije uitloop;Zuivel, eieren/Vrije uitloop eieren;2.95;10 stuks;st;10.0;0.3;wi161001
121878664934773421;0.47;classic-box;1;NL;PTN-11-48553-1;Vrije-uitloopei (4st);vrije-uitloopei;https://www.ah.nl/producten/product/wi127231/ah-biologisch-eieren;AH Biologisch Eieren;Zuivel, eieren/Vrije uitloop eieren;2.25;6 stuks;st;6.0;0.38;wi127231
121878664934773421;0.47;classic-box;1;NL;PTN-11-48553-1;Vrije-uitloopei (4st);vrije-uitloopei;https://www.ah.nl/producten/product/wi46882/ah-vrije-uitloop-eierkoeken;AH Vrije uitloop eierkoeken;Snoep, koek, chips/Eierkoeken;0.82;10 stuks;st;10.0;0.08;wi46882
121878664934773422;0.08;classic-box;1;NL;SPI-10-45768-4;Sojasaus (20ml);sojasaus;https://www.ah.nl/producten/product/wi167782/conimex-ketjap-manis;;;;;;;;
121878664934773422;0.08;classic-box;1;NL;SPI-10-45768-4;Sojasaus (20ml);sojasaus;https://www.ah.nl/producten/product/wi152210/vanka-kawat-ketjap-manis;;;;;;;;
121878664934773422;0.08;classic-box;1;NL;SPI-10-45768-4;Sojasaus (20ml);sojasaus;https://www.ah.nl/producten/product/wi199175/conimex-ketjap-manis;;;;;;;;
121878664934773422;0.08;classic-box;1;NL;SPI-10-45768-4;Sojasaus (20ml);sojasaus;https://www.ah.nl/producten/product/wi62279/kikkoman-sojasaus;Kikkoman Sojasaus;Soepen, conserven, sauzen, smaakmakers/Japanse sojasaus;2.65;150 ml;ml;150.0;1.77;wi62279
121878664934773423;0.14;classic-box;0;NL;SPI-10-45769-4;Sojasaus (40ml);sojasaus;https://www.ah.nl/producten/product/wi167782/conimex-ketjap-manis;;;;;;;;
121878664934773423;0.14;classic-box;0;NL;SPI-10-45769-4;Sojasaus (40ml);sojasaus;https://www.ah.nl/producten/product/wi152210/vanka-kawat-ketjap-manis;;;;;;;;
121878664934773423;0.14;classic-box;0;NL;SPI-10-45769-4;Sojasaus (40ml);sojasaus;https://www.ah.nl/producten/product/wi199175/conimex-ketjap-manis;;;;;;;;
121878664934773423;0.14;classic-box;0;NL;SPI-10-45769-4;Sojasaus (40ml);sojasaus;https://www.ah.nl/producten/product/wi62279/kikkoman-sojasaus;Kikkoman Sojasaus;Soepen, conserven, sauzen, smaakmakers/Japanse sojasaus;2.65;150 ml;ml;150.0;1.77;wi62279
121878664934773428;0.54;classic-box;1;NL;BAK-11-23026-4;Volkoren pitabrood (4st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi459008/ah-pita-volkoren;AH Pita volkoren;Bakkerij/Pitabroodjes;1.19;5 stuks;st;5.0;0.24;wi459008
121878664934773428;0.54;classic-box;1;NL;BAK-11-23026-4;Volkoren pitabrood (4st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi398379/pita-original-voorgebakken-volkoren-pitabrood;Pita Original Voorgebakken volkoren pitabrood;Bakkerij/Afbakbroodjes bruin;0.99;4 stuks;st;4.0;0.25;wi398379
121878664934773429;0.69;classic-box;0;NL;BAK-11-23027-4;Volkoren pitabrood (5st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi459008/ah-pita-volkoren;AH Pita volkoren;Bakkerij/Pitabroodjes;1.19;5 stuks;st;5.0;0.24;wi459008
121878664934773429;0.69;classic-box;0;NL;BAK-11-23027-4;Volkoren pitabrood (5st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi398379/pita-original-voorgebakken-volkoren-pitabrood;Pita Original Voorgebakken volkoren pitabrood;Bakkerij/Afbakbroodjes bruin;0.99;4 stuks;st;4.0;0.25;wi398379
121878664934773430;0.82;classic-box;0;NL;BAK-11-23028-4;Volkoren pitabrood (8st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi459008/ah-pita-volkoren;AH Pita volkoren;Bakkerij/Pitabroodjes;1.19;5 stuks;st;5.0;0.24;wi459008
121878664934773430;0.82;classic-box;0;NL;BAK-11-23028-4;Volkoren pitabrood (8st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi398379/pita-original-voorgebakken-volkoren-pitabrood;Pita Original Voorgebakken volkoren pitabrood;Bakkerij/Afbakbroodjes bruin;0.99;4 stuks;st;4.0;0.25;wi398379
121878664934773435;0.63;classic-box;0;NL;PTN-11-10740-4;Rundergehakt (MRIJ) met oosterse kruiden (120g);rundergehakt;https://www.ah.nl/producten/product/wi436752/ah-biologisch-rundergehakt;AH Biologisch Rundergehakt;Vlees, kip, vis, vega/Rundergehakt;3.29;300 g;g;300.0;1.1;wi436752
121878664934773435;0.63;classic-box;0;NL;PTN-11-10740-4;Rundergehakt (MRIJ) met oosterse kruiden (120g);rundergehakt;https://www.ah.nl/producten/product/wi4011/ah-rundergehakt;AH Rundergehakt;Vlees, kip, vis, vega/Rundergehakt;3.59;500 g;g;500.0;0.72;wi4011
121878664934773435;0.63;classic-box;0;NL;PTN-11-10740-4;Rundergehakt (MRIJ) met oosterse kruiden (120g);rundergehakt;https://www.ah.nl/producten/product/wi4004/ah-rundergehakt;AH Rundergehakt;Vlees, kip, vis, vega/Rundergehakt;2.19;300 g;g;300.0;0.73;wi4004
121878664934773435;0.63;classic-box;0;NL;PTN-11-10740-4;Rundergehakt (MRIJ) met oosterse kruiden (120g);rundergehakt;https://www.ah.nl/producten/product/wi3954/ah-rundergehakt;AH Rundergehakt;Vlees, kip, vis, vega/Rundergehakt;4.95;900 g;g;900.0;0.55;wi3954
